Unnamed: 0,adname,cityname,location,name,type
30646,历下区,济南市,117.086928#36.659539,鑫隆体育用品(浆水泉路),购物服务;体育用品店;体育用品店
30647,历下区,济南市,117.056118#36.660105,新声琴行,购物服务;专卖店;专营店
30648,历下区,济南市,117.014809#36.647764,樱木花铁板烧,餐饮服务;外国餐厅;日本料理
30649,历下区,济南市,117.037256#36.653233,历山名郡停车场(出口),交通设施服务;停车场;停车场出口
30650,历下区,济南市,117.114454#36.701384,爱蓓蕾全日制早教,科教文化服务;培训机构;培训机构
30651,历下区,济南市,117.13499#36.693123,济南瀚达电子科技有限公司,公司企业;公司;公司
30652,历下区,济南市,117.030991#36.65969,扶梯(银座商城东区),室内设施;室内设施;室内设施
30653,历下区,济南市,117.116153#36.615056,大华紫郡,商务住宅;住宅区;住宅区
30654,历下区,济南市,117.092025#36.668022,芙蓉路与鸿鹄路交叉口,地名地址信息;交通地名;路口名
30655,历下区,济南市,117.045033#36.647408,山东省血液中心爱心献血屋(山师东路),医疗保健服务;医疗保健服务场所;医疗保健服务场所
30656,历下区,济南市,117.146789#36.699381,东方母婴生活馆,购物服务;专卖店;儿童用品店
30657,历下区,济南市,117.136425#36.677179,美莲广场(西四门),通行设施;建筑物门;建筑物门
30658,历下区,济南市,117.016512#36.650133,文化西路社区居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
30659,历下区,济南市,117.032888#36.671506,格力空调燃气灶油烟机修理公司,公司企业;公司企业;公司企业
30660,历下区,济南市,117.054513#36.65472,山东政法学院西校区停车场(出入口),交通设施服务;停车场;停车场出入口
30661,历下区,济南市,117.022952#36.666176,湧祥客栈(芙蓉街店),住宿服务;旅馆招待所;旅馆招待所
30662,历下区,济南市,117.046358#36.660724,理发烫发染,生活服务;美容美发店;美容美发店
30663,历下区,济南市,117.031499#36.664085,星达医疗美容整形,医疗保健服务;医疗保健服务场所;医疗保健服务场所
30664,历下区,济南市,117.051299#36.653606,米多面多城市便当,餐饮服务;快餐厅;快餐厅
30665,历下区,济南市,117.118481#36.68696,优彩儿童美术馆,科教文化服务;科教文化场所;科教文化场所
30666,历下区,济南市,117.066861#36.640994,联聚旅馆,住宿服务;旅馆招待所;旅馆招待所
30667,历下区,济南市,117.026073#36.670546,后宰门街,地名地址信息;交通地名;道路名
30668,历下区,济南市,117.037926#36.677376,长盛小区北区27号楼,地名地址信息;门牌信息;楼栋号
30669,历下区,济南市,117.055783#36.67232,菜鸟驿站,生活服务;生活服务场所;生活服务场所
30670,历下区,济南市,117.105768#36.686617,在家点点超市,购物服务;超级市场;超市
30671,历下区,济南市,117.022282#36.665372,圣登堡罗(泰府广场),购物服务;服装鞋帽皮具店;品牌服装店
30672,历下区,济南市,117.12216#36.682329,山东易林机械有限公司,公司企业;公司;公司
30673,历下区,济南市,117.0255#36.651356,长城梅地亚文化产业集团,公司企业;公司;公司
30674,历下区,济南市,117.103627#36.678076,一汽大众,汽车销售;汽车销售;汽车销售
30675,历下区,济南市,117.035608#36.662768,东青龙街18号楼,地名地址信息;门牌信息;楼栋号
30676,历下区,济南市,117.044385#36.663767,济南Locals路客·济南历下A05舍公寓(山东艺术中心鼓乐社分店),住宿服务;住宿服务相关;住宿服务相关
30677,历下区,济南市,117.051898#36.687281,旺达卷帘门不锈钢铁艺,购物服务;家居建材市场;建材五金市场
30678,历下区,济南市,117.015051#36.646721,艾克瑞特机器人教育(鲁商广场A座),生活服务;美容美发店;美容美发店|科教文化服务;培训机构;培训机构
30679,历下区,济南市,117.061186#36.657988,顺达清真牛羊肉店,餐饮服务;中餐厅;清真菜馆
30680,历下区,济南市,117.039905#36.676042,亮明眼镜(老东门店),购物服务;专卖店;眼镜店
30681,历下区,济南市,117.114195#36.682687,海信贤文世家一期12号楼,地名地址信息;地名地址信息;地名地址信息
30682,历下区,济南市,117.035414#36.659012,聚鑫斋家宴(泺源店),餐饮服务;中餐厅;山东菜(鲁菜)
30684,历下区,济南市,117.082579#36.641064,日立变频中央空调,购物服务;家电电子卖场;家电电子卖场
30685,历下区,济南市,117.0196#36.66514,学苑咖啡,餐饮服务;咖啡厅;咖啡厅
30686,历下区,济南市,117.023665#36.64583,盛玖锅锅物料理,餐饮服务;中餐厅;火锅店
30688,历下区,济南市,117.091583#36.664139,文亭特色羊汤,餐饮服务;中餐厅;中餐厅
30689,历下区,济南市,117.11095#36.660481,成城大厦-二层停车场,交通设施服务;停车场;停车场相关
30690,历下区,济南市,117.02473#36.665381,西更道街,地名地址信息;交通地名;道路名
30691,历下区,济南市,117.071119#36.667021,陕西面馆,餐饮服务;快餐厅;快餐厅
30692,历下区,济南市,117.097811#36.6769,三枪(工业南路),购物服务;服装鞋帽皮具店;品牌服装店
30693,历下区,济南市,117.095921#36.65703,泉味轩豆腐脑(省博大润发店),餐饮服务;餐饮相关场所;餐饮相关
30694,历下区,济南市,117.047319#36.67603,山东省环境监测仪器试剂供应站(西北门),通行设施;临街院门;临街院门
30695,历下区,济南市,117.07283#36.661713,和平路东口(公交站),交通设施服务;公交车站;公交车站相关
30697,历下区,济南市,117.13637#36.67002,泉韵酒店(家常菜、手工水饺),餐饮服务;快餐厅;快餐厅
30698,历下区,济南市,117.140306#36.664167,舜泰广场停车场(出入口),交通设施服务;停车场;停车场出入口
30699,历下区,济南市,117.015401#36.661667,趵突泉-公共厕所,公共设施;公共厕所;公共厕所
30700,历下区,济南市,117.121356#36.689336,针织袜郎折扣店,购物服务;服装鞋帽皮具店;服装鞋帽皮具店
30701,历下区,济南市,117.060739#36.655247,明星大众浴池(文东店),生活服务;洗浴推拿场所;洗浴推拿场所
30702,历下区,济南市,117.014105#36.650176,老八碗面馆,餐饮服务;中餐厅;中餐厅
30703,历下区,济南市,117.037531#36.672363,历下区住房保障和房产管理局(南门),通行设施;临街院门;临街院门
30704,历下区,济南市,117.06275#36.66844,益寿家园6号楼,地名地址信息;门牌信息;楼栋号
30705,历下区,济南市,117.048215#36.669545,山东省遥感技术应用中心(北门),通行设施;临街院门;临街院门
30706,历下区,济南市,117.048924#36.675324,利农庄,餐饮服务;快餐厅;快餐厅
30707,历下区,济南市,117.146973#36.70126,凤凰路中林路(公交站),交通设施服务;公交车站;公交车站相关
30709,历下区,济南市,117.123389#36.689986,惠客超市(舜华北路),购物服务;便民商店/便利店;便民商店/便利店
30710,历下区,济南市,117.1591#36.68235,济南恒大奥东新都售楼处,公司企业;公司企业;公司企业
30711,历下区,济南市,117.052183#36.687365,国珍松花粉玛咖,医疗保健服务;医药保健销售店;医疗保健用品
30712,历下区,济南市,117.06778#36.649997,济南市建设监理协会,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
30713,历下区,济南市,117.03027#36.671067,济南市第一人民医院停车场,交通设施服务;停车场;路边停车场
30714,历下区,济南市,117.038711#36.661043,济南市半导体元件实验所,科教文化服务;科研机构;科研机构
30715,历下区,济南市,117.040368#36.654358,山东省高师培训中心,科教文化服务;培训机构;培训机构
30716,历下区,济南市,117.121444#36.686694,颐丰投资,金融保险服务;金融保险服务机构;金融保险机构
30717,历下区,济南市,117.04393#36.678259,默斐形象设计,生活服务;生活服务场所;生活服务场所
30718,历下区,济南市,117.089333#36.685094,单县新昌全羊馆,餐饮服务;中餐厅;中餐厅
30719,历下区,济南市,117.049694#36.639814,莎蔓莉莎美容会所(燕翔路),生活服务;美容美发店;美容美发店
30720,历下区,济南市,117.017176#36.665175,停车场(太平寺街),交通设施服务;停车场;公共停车场
30721,历下区,济南市,117.078371#36.665183,齐鲁工业大学,科教文化服务;学校;高等院校
30722,历下区,济南市,117.042983#36.679212,新日电动车(后岗子街),购物服务;专卖店;自行车专卖店
30723,历下区,济南市,117.029098#36.664064,女卫生间(世茂国际广场西座),公共设施;公共厕所;女洗手间
30724,历下区,济南市,117.129061#36.672898,济南晋金建筑劳务有限公司,公司企业;公司;公司
30725,历下区,济南市,117.050694#36.640014,哈考特不动产,生活服务;中介机构;中介机构
30726,历下区,济南市,117.124625#36.637016,东方全羊馆,餐饮服务;餐饮相关场所;餐饮相关
30728,历下区,济南市,117.136928#36.676148,e家卤面(美莲广场店),餐饮服务;快餐厅;快餐厅
30729,历下区,济南市,117.118954#36.66129,馨雅花店(奥体中心店),购物服务;专卖店;专营店
30730,历下区,济南市,117.036357#36.665085,顺起五金燃具,购物服务;家居建材市场;建材五金市场
30731,历下区,济南市,117.148894#36.677381,物业服务处,公司企业;公司企业;公司企业
30732,历下区,济南市,117.12151#36.661669,感染性疾病工作人员通道,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关
30733,历下区,济南市,117.041798#36.658624,山师大社区居委会,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位
30734,历下区,济南市,117.096111#36.681259,贤夫人过桥米线(华龙路店),餐饮服务;中餐厅;特色/地方风味餐厅
30735,历下区,济南市,117.0434#36.661475,半导体研究所运达分厂,公司企业;公司企业;公司企业
30736,历下区,济南市,117.115985#36.686168,新天力固特异轮胎,汽车服务;汽车配件销售;汽车配件销售
30737,历下区,济南市,117.045963#36.653774,化学化工学会5号楼,地名地址信息;门牌信息;楼栋号
30738,历下区,济南市,117.088984#36.650294,名士北路,地名地址信息;交通地名;道路名
30739,历下区,济南市,117.030445#36.664506,中健银座健身(济南世茂店),体育休闲服务;运动场馆;健身中心
30740,历下区,济南市,117.0154#36.658817,佰碗香排骨米饭,餐饮服务;中餐厅;中餐厅
30741,历下区,济南市,117.046004#36.672284,山东安装,公司企业;公司;公司
30742,历下区,济南市,117.034974#36.67903,枕边蜜语成人用品24小时无人售货,医疗保健服务;医疗保健服务场所;医疗保健服务场所
30743,历下区,济南市,117.051224#36.653967,依来辣冒菜,餐饮服务;中餐厅;四川菜(川菜)
30744,历下区,济南市,117.038376#36.665119,七家村路,地名地址信息;交通地名;道路名
30745,历下区,济南市,117.075808#36.654378,天王星(银座商城),购物服务;专卖店;专营店
30746,历下区,济南市,117.023929#36.671504,工艺品扇子,购物服务;专卖店;专营店
30747,历下区,济南市,117.0704#36.639611,高速花园停车场,交通设施服务;停车场;专用停车场
30748,历下区,济南市,117.111135#36.669276,德奥达奥迪专修,汽车维修;汽车维修;汽车维修
30749,历下区,济南市,117.106144#36.685749,修正堂大药房,医疗保健服务;医药保健销售店;药房
30750,历下区,济南市,117.032052#36.664167,世茂国际广场东座(南四门),通行设施;建筑物门;建筑物门
30751,历下区,济南市,117.037567#36.648899,好口福手工水饺·麻辣烫,餐饮服务;中餐厅;特色/地方风味餐厅
30752,历下区,济南市,117.017815#36.658362,公共厕所,公共设施;公共厕所;公共厕所
30753,历下区,济南市,117.036119#36.663806,十亩园街与如意街交叉口,地名地址信息;交通地名;路口名
30754,历下区,济南市,117.12613#36.690179,银座旅游总部,公司企业;公司;公司
30755,历下区,济南市,117.124828#36.637853,桔子烘焙(海尔绿城分店),餐饮服务;糕饼店;糕饼店
30756,历下区,济南市,117.054722#36.666772,东营银行(济南分行),金融保险服务;银行;银行
30757,历下区,济南市,117.028472#36.672158,山东特产,购物服务;购物相关场所;购物相关场所
30758,历下区,济南市,117.076961#36.642869,童心童画(荆山路),科教文化服务;培训机构;培训机构
30759,历下区,济南市,117.028083#36.671812,停车场,交通设施服务;停车场;路边停车场
30760,历下区,济南市,117.0177#36.65811,双龙水饺馆,餐饮服务;快餐厅;快餐厅
30761,历下区,济南市,117.036758#36.663397,领美养生,生活服务;生活服务场所;生活服务场所
30762,历下区,济南市,117.017569#36.664585,猩妈妈干果(悦荟广场),餐饮服务;糕饼店;糕饼店
30763,历下区,济南市,117.038769#36.673631,质典贡茶(老东门店),餐饮服务;甜品店;甜品店
30764,历下区,济南市,117.045053#36.655273,巴芙乐·手拍比萨,餐饮服务;快餐厅;快餐厅
30766,历下区,济南市,117.01894#36.662427,狮子口东街与黑虎泉西路交叉口,地名地址信息;交通地名;路口名
30767,历下区,济南市,117.047035#36.662027,三棵松鼠吃货店,餐饮服务;快餐厅;快餐厅
30768,历下区,济南市,117.064044#36.659569,西面八方艺术学校,科教文化服务;培训机构;培训机构
30769,历下区,济南市,117.05607#36.66018,中国联通品牌手机广场,购物服务;家电电子卖场;手机销售
30770,历下区,济南市,117.0501#36.660316,象上陶,购物服务;购物相关场所;购物相关场所
30771,历下区,济南市,117.047604#36.665658,中科灵芝,医疗保健服务;医药保健销售店;医疗保健用品
30772,历下区,济南市,117.055454#36.679898,李氏正骨推拿,生活服务;洗浴推拿场所;洗浴推拿场所
30773,历下区,济南市,117.11444#36.665369,兰陵酒专卖店(坤顺路),购物服务;专卖店;烟酒专卖店
30774,历下区,济南市,117.026381#36.66485,斯味可鲜饮(威廉百货店),餐饮服务;甜品店;甜品店
30775,历下区,济南市,117.12685#36.66185,国产化应用研发中心,科教文化服务;科教文化场所;科教文化场所
30776,历下区,济南市,117.02575#36.657239,味满江湖(朝山街店),餐饮服务;中餐厅;中餐厅
30777,历下区,济南市,117.136383#36.651362,奥龙官邸,商务住宅;商务住宅相关;商务住宅相关
30778,历下区,济南市,117.066006#36.664223,柔婷专业美容护理中心(燕子山店),生活服务;美容美发店;美容美发店
30779,历下区,济南市,117.018247#36.665447,郑厨私房菜(将军庙街),餐饮服务;中餐厅;中餐厅
30780,历下区,济南市,117.088463#36.682827,利家居瓷砖,购物服务;家居建材市场;家居建材市场
30781,历下区,济南市,117.056195#36.655297,中教全纳,科教文化服务;科教文化场所;科教文化场所
30782,历下区,济南市,117.131516#36.687189,王贵仁砂锅麻辣烫(高新万达东金街),餐饮服务;中餐厅;特色/地方风味餐厅
30783,历下区,济南市,117.056692#36.655576,密码X钥匙,生活服务;生活服务场所;生活服务场所
30784,历下区,济南市,117.10558#36.6999,菜鸟驿站(尚品倍全便利店),生活服务;物流速递;物流速递
30785,历下区,济南市,117.135505#36.686028,阳光快餐,餐饮服务;快餐厅;快餐厅
30786,历下区,济南市,117.031855#36.664236,可可浓情,餐饮服务;咖啡厅;咖啡厅
30787,历下区,济南市,117.025528#36.655333,喜达旺水饺(文化西路店),餐饮服务;中餐厅;特色/地方风味餐厅
30788,历下区,济南市,117.087531#36.663855,重庆鸡公煲(政法学院店),餐饮服务;中餐厅;中餐厅
30789,历下区,济南市,117.097281#36.692414,爱杰空调工程,生活服务;生活服务场所;生活服务场所
30790,历下区,济南市,117.022584#36.637639,济南历下区齐大汽车维修部(东南门),通行设施;临街院门;临街院门
30791,历下区,济南市,117.143506#36.693543,联强运筹(金达路),公司企业;公司;公司
30792,历下区,济南市,117.07048#36.660735,博林少儿艺术教育,科教文化服务;科教文化场所;科教文化场所
30793,历下区,济南市,117.018811#36.655609,山东大学齐鲁医院骨外科2区,医疗保健服务;综合医院;综合医院
30794,历下区,济南市,117.049524#36.66007,文化东路街道办事处环境卫生管理所,政府机构及社会团体;政府机关;乡镇级政府及事业单位
30795,历下区,济南市,117.025115#36.665849,沙县小吃(泰府广场店),餐饮服务;中餐厅;特色/地方风味餐厅
30796,历下区,济南市,117.040914#36.674699,有家不动产(长盛南区分店),生活服务;中介机构;中介机构
30797,历下区,济南市,117.029591#36.672397,济南市第一人民医院综合楼,医疗保健服务;综合医院;综合医院
30798,历下区,济南市,117.022226#36.655794,安利专营店,购物服务;购物相关场所;购物相关场所
30799,历下区,济南市,117.104778#36.643756,停车场(福地街),交通设施服务;停车场;专用停车场
30800,历下区,济南市,117.050362#36.675041,现代华庭1幢,地名地址信息;门牌信息;楼栋号
30801,历下区,济南市,117.096983#36.679902,高价回收手机,购物服务;购物相关场所;购物相关场所
30802,历下区,济南市,117.113264#36.665386,济儿堂小儿推拿保健,医疗保健服务;医疗保健服务场所;医疗保健服务场所
30803,历下区,济南市,117.055636#36.678718,重庆猪八戒网络有限公司(济南分公司),公司企业;公司;公司
30804,历下区,济南市,117.051#36.642963,环山盛庭,商务住宅;住宅区;住宅区
30805,历下区,济南市,117.028089#36.656375,历下区便民肉菜店,购物服务;综合市场;农副产品市场
30806,历下区,济南市,117.137358#36.675817,山东乐乐智能科技有限公司,公司企业;公司;公司
30807,历下区,济南市,117.077249#36.640638,小海豚军安幼儿园,科教文化服务;学校;幼儿园
30808,历下区,济南市,117.045358#36.661695,食必思特色排骨黄焖鸡,餐饮服务;快餐厅;快餐厅
30809,历下区,济南市,117.050252#36.646169,三辣园莱芜优质产品专营,购物服务;综合市场;综合市场
30810,历下区,济南市,117.095335#36.685315,亚特音乐艺术馆,科教文化服务;培训机构;培训机构
30811,历下区,济南市,117.056172#36.656189,二八兴超市,购物服务;便民商店/便利店;便民商店/便利店
30812,历下区,济南市,117.043278#36.655094,柏斯琴行(山师店),购物服务;专卖店;专营店|科教文化服务;培训机构;培训机构
30813,历下区,济南市,117.08684#36.657195,南京名吃葱花油饼,餐饮服务;餐饮相关场所;餐饮相关
30814,历下区,济南市,117.025993#36.661694,计算机与信息技术,科教文化服务;科教文化场所;科教文化场所
30815,历下区,济南市,117.022094#36.665894,直梯(货梯)(泰府广场),室内设施;室内设施;室内设施
30816,历下区,济南市,117.015714#36.655545,齐鲁医院专家公寓,商务住宅;住宅区;住宅小区
30817,历下区,济南市,117.111006#36.687422,济南环保科技园国际商务中心F座/南(西北门),通行设施;建筑物门;建筑物门
30818,历下区,济南市,117.123994#36.6882,家家悦(盛世花城店),购物服务;超级市场;超市
30819,历下区,济南市,117.121083#36.682208,银座购物广场高新区店停车场(出入口),交通设施服务;停车场;停车场出入口
30820,历下区,济南市,117.048557#36.662027,慕臻家宴,餐饮服务;餐饮相关场所;餐饮相关
30821,历下区,济南市,117.029879#36.66882,聚源秘方排骨家常菜,餐饮服务;中餐厅;中餐厅
30822,历下区,济南市,117.083255#36.672887,夏日花园酒店,住宿服务;宾馆酒店;宾馆酒店
30824,历下区,济南市,117.102263#36.652586,泉友五金,购物服务;购物相关场所;购物相关场所
30825,历下区,济南市,117.046163#36.653341,溪谷绿尘,商务住宅;商务住宅相关;商务住宅相关
30826,历下区,济南市,117.048542#36.67874,国家级山大路电商产业园示范基地,商务住宅;产业园区;产业园区
30827,历下区,济南市,117.03309#36.644547,千佛山风景名胜区-那伽犀那雕像,风景名胜;风景名胜;风景名胜
30829,历下区,济南市,117.040868#36.675198,长盛南区3区20号楼,地名地址信息;门牌信息;楼栋号
30830,历下区,济南市,117.031948#36.656279,棋盘街小区4区17号楼,地名地址信息;门牌信息;楼栋号
30831,历下区,济南市,117.023719#36.671342,微笑志愿服务亭,生活服务;生活服务场所;生活服务场所
30833,历下区,济南市,117.027223#36.636565,舜元大厦停车场,交通设施服务;停车场;公共停车场
30834,历下区,济南市,117.084855#36.64723,山东九略家政(名士豪庭店),生活服务;中介机构;中介机构
30835,历下区,济南市,117.01757#36.67151,客梯(明湖湾),室内设施;室内设施;室内设施
30836,历下区,济南市,117.035395#36.673384,ICBC24小时自助银行服务,金融保险服务;自动提款机;自动提款机
30837,历下区,济南市,117.039361#36.680709,保利大明湖2栋,地名地址信息;门牌信息;楼栋号
30838,历下区,济南市,117.12932#36.672589,山东财经大学社会实践基地,科教文化服务;科教文化场所;科教文化场所
30839,历下区,济南市,117.055785#36.667494,中国体育彩票,生活服务;彩票彩券销售点;彩票彩券销售点
30840,历下区,济南市,117.021961#36.665496,海贝湾淘气堡,购物服务;购物相关场所;购物相关场所
30841,历下区,济南市,117.027074#36.665025,天权投资管理,金融保险服务;金融保险服务机构;金融保险机构
30842,历下区,济南市,117.021834#36.664467,济南历下木水美容院,生活服务;美容美发店;美容美发店
30843,历下区,济南市,117.048061#36.672101,川都不锈钢铁艺加工部(山大南路),购物服务;家居建材市场;建材五金市场
30844,历下区,济南市,117.11426#36.675624,车之城项目圣洁汽车服务公司连锁店,汽车维修;汽车维修;汽车维修
30845,历下区,济南市,117.074212#36.642519,彩虹水岸,商务住宅;住宅区;住宅区
30846,历下区,济南市,117.042765#36.661058,和平花园(南门),通行设施;临街院门;临街院门
30847,历下区,济南市,117.01448#36.646908,女卫生间(鲁商广场A座),公共设施;公共厕所;女洗手间
30848,历下区,济南市,117.134797#36.679216,济南留学人员创业园(颖秀路),商务住宅;产业园区;产业园区
30849,历下区,济南市,117.057232#36.648301,龙发装饰(经十路),公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所
30850,历下区,济南市,117.030894#36.659939,中健银座健身(索菲特店),体育休闲服务;运动场馆;健身中心
30851,历下区,济南市,117.040588#36.64575,停车场,交通设施服务;停车场;路边停车场
30852,历下区,济南市,117.095625#36.68149,尚上568网咖,体育休闲服务;娱乐场所;网吧
30853,历下区,济南市,117.070823#36.647819,瑞思学科英语,科教文化服务;科教文化场所;科教文化场所
30854,历下区,济南市,117.03925#36.68024,大明湖畔单位宿舍,商务住宅;住宅区;宿舍
30855,历下区,济南市,117.040617#36.677312,金氏祖传绝技,生活服务;洗浴推拿场所;洗浴推拿场所
30856,历下区,济南市,117.137866#36.665726,舜华路公共厕所,公共设施;公共厕所;公共厕所
30857,历下区,济南市,117.094867#36.658187,岐山娃面馆,餐饮服务;快餐厅;快餐厅
30858,历下区,济南市,117.092556#36.685331,千吉汤面馆,餐饮服务;中餐厅;中餐厅
30859,历下区,济南市,117.026394#36.664695,叫了个鸡(万达店),餐饮服务;快餐厅;快餐厅
30860,历下区,济南市,117.016559#36.659592,泺源大街与西双龙街交叉口,地名地址信息;交通地名;路口名
30861,历下区,济南市,117.136968#36.651476,21世纪不动产中住奥龙观邸店,生活服务;中介机构;中介机构
30862,历下区,济南市,117.020581#36.662619,陈家大饭堂(黑虎泉西路店),餐饮服务;快餐厅;快餐厅
30863,历下区,济南市,117.129314#36.68991,阳光舞蹈培训学校,科教文化服务;培训机构;培训机构
30864,历下区,济南市,117.06778#36.649998,济南市住宅产业化发展中心,政府机构及社会团体;政府机关;政府机关相关
30865,历下区,济南市,117.078826#36.652037,燕山立交桥与经十路交叉口,地名地址信息;交通地名;路口名
30866,历下区,济南市,117.044884#36.651871,山师东路经十路(公交站),交通设施服务;公交车站;公交车站相关
30867,历下区,济南市,117.124274#36.69083,六净家园科普体验服务,生活服务;生活服务场所;生活服务场所
30868,历下区,济南市,117.04539#36.670619,美得乐大酒店-洗手间,公共设施;公共厕所;公共厕所
30869,历下区,济南市,117.109963#36.691059,芳艺和胶东海鲜,餐饮服务;中餐厅;海鲜酒楼
30870,历下区,济南市,117.029902#36.659588,收银台(银座商城),室内设施;室内设施;室内设施
30871,历下区,济南市,117.027017#36.659526,7饭吧青岛排骨米饭(朝山街店),餐饮服务;中餐厅;中餐厅
30872,历下区,济南市,117.037655#36.655531,美宣造型,生活服务;美容美发店;美容美发店
30873,历下区,济南市,117.126758#36.688532,盛世花城(康虹路),商务住宅;住宅区;住宅小区
30874,历下区,济南市,117.032764#36.660005,中银广场停车场(出口),交通设施服务;停车场;停车场出口
30875,历下区,济南市,117.04809#36.681001,新起点托管,科教文化服务;培训机构;培训机构
30876,历下区,济南市,117.058917#36.648953,大志天成集团停车场(出入口),交通设施服务;停车场;停车场出入口
30877,历下区,济南市,117.111597#36.703011,非格原单童品,购物服务;专卖店;儿童用品店
30878,历下区,济南市,117.07239#36.636406,山东松乔餐饮管理有限公司,公司企业;公司;公司
30879,历下区,济南市,117.083264#36.641898,中国建设银行24小时自助银行(燕东支行),金融保险服务;自动提款机;中国建设银行ATM
30880,历下区,济南市,117.056021#36.644919,公共厕所,公共设施;公共厕所;公共厕所
30881,历下区,济南市,117.026973#36.6658,帝神宝马,购物服务;专卖店;专营店
30882,历下区,济南市,117.044913#36.644092,山东省科学院(西北门),通行设施;临街院门;临街院门
30883,历下区,济南市,117.12113#36.67529,山东文孚建筑设计有限公司,公司企业;公司;公司
30884,历下区,济南市,117.038277#36.656235,文化东路西口(公交站),交通设施服务;公交车站;公交车站相关
30885,历下区,济南市,117.084574#36.659435,明涛酒水,购物服务;专卖店;烟酒专卖店
30886,历下区,济南市,117.127912#36.690326,新面孔理发店,生活服务;美容美发店;美容美发店
30887,历下区,济南市,117.046928#36.647028,山东省千佛山医院教育中心,科教文化服务;培训机构;培训机构
30888,历下区,济南市,117.013499#36.643538,泉城公园(西北门),通行设施;临街院门;临街院门
30889,历下区,济南市,117.076442#36.654294,自然堂(银座商城),购物服务;个人用品/化妆品店;其它个人用品店
30890,历下区,济南市,117.105282#36.6986,兄弟烧烤啤酒花园,餐饮服务;中餐厅;特色/地方风味餐厅
30891,历下区,济南市,117.047744#36.640231,食尚优品果蔬超市(千东店),购物服务;购物相关场所;购物相关场所
30892,历下区,济南市,117.022267#36.665084,世纪缘珠宝(泰府广场),购物服务;专卖店;珠宝首饰工艺品
30893,历下区,济南市,117.030855#36.678311,大明湖景区-北水门,风景名胜;风景名胜;风景名胜
30894,历下区,济南市,117.033123#36.669843,红杉树智能英语(西门),通行设施;临街院门;临街院门
30895,历下区,济南市,117.123411#36.681546,有板有面,餐饮服务;快餐厅;快餐厅
30896,历下区,济南市,117.040281#36.679292,保利大名湖(南门),通行设施;临街院门;临街院门
30897,历下区,济南市,117.095746#36.679164,丁家庄700号楼,地名地址信息;门牌信息;楼栋号
30899,历下区,济南市,117.105423#36.659849,中国人寿山东省分公司综合办公楼,商务住宅;楼宇;商务写字楼
30900,历下区,济南市,117.017371#36.6686,旅馆住宿,住宿服务;旅馆招待所;旅馆招待所
30901,历下区,济南市,117.058681#36.663028,贺友泰拳,体育休闲服务;体育休闲服务场所;体育休闲服务场所
30902,历下区,济南市,117.043465#36.666584,家连家家政(解放路),生活服务;中介机构;中介机构
30903,历下区,济南市,117.029977#36.654802,斐诚教育,科教文化服务;培训机构;培训机构
30904,历下区,济南市,117.026626#36.665715,轩尼小熊专柜,购物服务;专卖店;专营店
30906,历下区,济南市,117.055618#36.675971,公共厕所,公共设施;公共厕所;公共厕所
30907,历下区,济南市,117.026422#36.658142,半边街老济南风味菜,餐饮服务;中餐厅;中餐厅
30908,历下区,济南市,117.09731#36.679226,祥云美妆,购物服务;个人用品/化妆品店;其它个人用品店
30909,历下区,济南市,117.04791#36.64529,山东正中计算机网络技术咨询有限公司,公司企业;公司;公司
30910,历下区,济南市,117.131861#36.690718,三江源牛肉面(鑫苑国际城市花园西南),餐饮服务;中餐厅;清真菜馆
30911,历下区,济南市,117.030359#36.666498,华能大厦停车场(出入口),交通设施服务;停车场;停车场出入口
30912,历下区,济南市,117.096373#36.680254,绣梦容貌管理,生活服务;生活服务场所;生活服务场所
30913,历下区,济南市,117.054198#36.648273,新视听广告有限公司,公司企业;公司;公司
30914,历下区,济南市,117.105856#36.657604,东利达汽修厂,汽车维修;汽车维修;汽车维修
30915,历下区,济南市,117.048218#36.654625,学院派紫砂刻绘研究会,科教文化服务;科研机构;科研机构
30916,历下区,济南市,117.041925#36.649632,师苑南路,地名地址信息;交通地名;道路名
30917,历下区,济南市,117.0228#36.667359,赵记纯手工牛轧糖,餐饮服务;甜品店;甜品店
30918,历下区,济南市,117.055812#36.675181,迈德思客炸鸡汉堡餐厅(山大路店),餐饮服务;快餐厅;快餐厅
30919,历下区,济南市,117.137179#36.666497,济南联通三枢纽机房,公司企业;公司企业;公司企业
30920,历下区,济南市,117.050349#36.664085,沙宣造型专业烫染工作室,生活服务;美容美发店;美容美发店
30921,历下区,济南市,117.124367#36.644527,三菱重工,公司企业;公司企业;公司企业
30922,历下区,济南市,117.068443#36.644459,山财大燕山校区(公交站),交通设施服务;公交车站;公交车站相关
30923,历下区,济南市,117.016167#36.652451,公共厕所,公共设施;公共厕所;公共厕所
30924,历下区,济南市,117.029671#36.659713,ecco(银座商城),购物服务;服装鞋帽皮具店;品牌鞋店
30925,历下区,济南市,117.054942#36.666735,茂嘉科技,公司企业;公司企业;公司企业
30926,历下区,济南市,117.119156#36.676586,天辰路西口(公交站),交通设施服务;公交车站;公交车站相关
30927,历下区,济南市,117.04784#36.666082,智学教育,科教文化服务;培训机构;培训机构
